id,city,type,dist,bedroom_num,hall_num,bathroom_num,rent_area,house_title,resblock_name,bizcircle_name,layout,rent_price_listing,house_tag,frame_orientation,m_url,rent_price_unit,longitude,latitude,distance
93751,上海,整租,杨浦,2,1,1,44,整租·明园村小区 2室1厅 南,明园村小区,东外滩,2室1厅1卫,5700,新上 近地铁 精装,南,https://m.lianjia.com/chuzu/sh/zufang/SH2495404565265399808.html,元/月,121.528332,31.268481,145
54702,上海,整租,黄浦,1,1,1,72,整租·日月光中心伯爵居 1室1厅 南,日月光中心伯爵居,打浦桥,1室1厅1卫,15000,近地铁 精装,南,https://m.lianjia.com/chuzu/sh/zufang/SH2420275590411059200.html,元/月,121.474135,31.213016,22
67953,上海,整租,嘉定,1,1,1,55,整租·万达广场(嘉定) 1室1厅 南,万达广场(嘉定),江桥,1室1厅1卫,3900,近地铁 随时看房,南,https://m.lianjia.com/chuzu/sh/zufang/SH2462894124454379520.html,元/月,121.330555,31.245508,487
62679,上海,整租,浦东,5,2,5,257,整租·城市经典(一期)(别墅) 5室2厅 南,城市经典(一期)(别墅),张江,5室2厅5卫,35000,近地铁,南,https://m.lianjia.com/chuzu/sh/zufang/SH2482619959864197120.html,元/月,,,
90000,上海,整租,长宁,1,1,1,31,整租·安阳小区 1室1厅 南,安阳小区,中山公园,1室1厅1卫,5500,近地铁 精装 随时看房,南,https://m.lianjia.com/chuzu/sh/zufang/SH2489705502645157888.html,元/月,121.427014,31.22181276,664
57099,上海,整租,普陀,1,1,1,45,整租·汪家井小区 1室1厅 南,汪家井小区,甘泉宜川,1室1厅1卫,4000,随时看房,南,https://m.lianjia.com/chuzu/sh/zufang/SH2492094175131484160.html,元/月,121.440951,31.265108,
65957,上海,整租,闵行,1,1,1,50,整租·万科朗润园 1室1厅 南,万科朗润园,七宝,1室1厅1卫,5500,近地铁 精装,南,https://m.lianjia.com/chuzu/sh/zufang/SH2490544668069339136.html,元/月,121.346847,31.159779,332
71008,上海,整租,青浦,2,2,1,90,整租·万科天空之城 2室2厅 南,万科天空之城,徐泾,2室2厅1卫,7800,,南,https://m.lianjia.com/chuzu/sh/zufang/SH2487494588781576192.html,元/月,121.260275,31.182806,97
68990,上海,整租,奉贤,2,1,1,74,整租·江海新村 2室1厅 南,江海新村,南桥,2室1厅1卫,2000,,南,https://m.lianjia.com/chuzu/sh/zufang/SH2490402937931833344.html,元/月,121.461069,30.911149,
52757,上海,整租,徐汇,2,1,1,55,整租·康强坊 2室1厅 南/北,康强坊,康健,2室1厅1卫,6800,近地铁,南 北,https://m.lianjia.com/chuzu/sh/zufang/SH2438294371951984640.html,元/月,121.430236,31.16054767,564
69373,上海,整租,松江,3,1,2,45,整租·九亭中心 3室1厅 西南,九亭中心,九亭,3室1厅2卫,6100,近地铁 双卫生间,西南,https://m.lianjia.com/chuzu/sh/zufang/SH2492604113066663936.html,元/月,121.3241,31.147387,610
51985,上海,整租,徐汇,2,1,1,78,整租·永兆豪庭 2室1厅 南,永兆豪庭,漕河泾,2室1厅1卫,8000,新上 近地铁,南,https://m.lianjia.com/chuzu/sh/zufang/SH2496326466330173440.html,元/月,121.401563,31.179649,263
70392,上海,整租,松江,3,2,2,132,整租·御上海 3室2厅 南/北,御上海,松江大学城,3室2厅2卫,9000,近地铁 双卫生间,南 北,https://m.lianjia.com/chuzu/sh/zufang/SH2374545051721408512.html,元/月,121.240489,31.054934,454
53885,上海,整租,徐汇,3,2,2,146,整租·徐家汇花园 3室2厅 南,徐家汇花园,徐家汇,3室2厅2卫,14000,近地铁 双卫生间,南,https://m.lianjia.com/chuzu/sh/zufang/SH2424480659268435968.html,元/月,121.453775,31.199532,827
49881,上海,整租,静安,3,2,2,142,整租·达安花园 3室2厅 南,达安花园,曹家渡,3室2厅2卫,14000,近地铁 精装 双卫生间,南,https://m.lianjia.com/chuzu/sh/zufang/SH2460177904785694720.html,元/月,121.436447,31.237743,557
65424,上海,整租,闵行,2,0,1,54,整租·康乐花园(闵行) 2室0厅 南,康乐花园(闵行),老闵行,2室0厅1卫,2800,近地铁,南,https://m.lianjia.com/chuzu/sh/zufang/SH2486747683264397312.html,元/月,,,
51849,上海,整租,静安,1,0,1,31,整租·和源大楼 1室0厅 南,和源大楼,闸北公园,1室0厅1卫,3800,近地铁 精装,南,https://m.lianjia.com/chuzu/sh/zufang/SH2486881675943092224.html,元/月,121.4742046,31.27121905,172
67193,上海,整租,嘉定,2,2,1,89,整租·金鼎香樟苑(西区) 2室2厅 南/北,金鼎香樟苑(西区),丰庄,2室2厅1卫,6500,精装 随时看房,南 北,https://m.lianjia.com/chuzu/sh/zufang/SH2469437938111889408.html,元/月,121.366653,31.266272,
105908,上海,整租,长宁,3,1,1,86,整租·虹城公寓 3室1厅 南/北,虹城公寓,仙霞,3室1厅1卫,9000,近地铁,南 北,https://m.lianjia.com/chuzu/sh/zufang/SH2461545973982707712.html,元/月,121.39913,31.210955,859
65689,上海,整租,闵行,2,2,1,77,整租·虹浦新城南区 2室2厅 南,虹浦新城南区,浦江,2室2厅1卫,3300,新上 近地铁,南,https://m.lianjia.com/chuzu/sh/zufang/SH2496169612740673536.html,元/月,121.542567,31.051948,821
63244,上海,整租,虹口,3,2,2,151,整租·瑞虹新城悦庭 3室2厅 南,瑞虹新城悦庭,临平路,3室2厅2卫,26000,近地铁 精装 双卫生间,南,https://m.lianjia.com/chuzu/sh/zufang/SH2492716295657889792.html,元/月,121.503076,31.270645,492
63843,上海,整租,杨浦,2,1,1,47,整租·政通路285弄 2室1厅 南,政通路285弄,五角场,2室1厅1卫,5400,近地铁,南,https://m.lianjia.com/chuzu/sh/zufang/SH2490486696404058112.html,元/月,121.5177336,31.30775892,253
94020,上海,整租,杨浦,1,0,1,30,整租·凤城三村 1室0厅 南,凤城三村,控江路,1室0厅1卫,3500,近地铁 精装 随时看房,南,https://m.lianjia.com/chuzu/sh/zufang/SH2402075799487791104.html,元/月,121.523864,31.28626,527
61849,上海,整租,浦东,2,2,1,99,整租·万科新里程 2室2厅 南,万科新里程,杨思前滩,2室2厅1卫,7500,,南,https://m.lianjia.com/chuzu/sh/zufang/SH2477445974620897280.html,元/月,121.5361858,31.16574402,1129
60657,上海,整租,浦东,1,1,1,38,整租·上南六村 1室1厅 南,上南六村,世博,1室1厅1卫,4600,近地铁 精装,南,https://m.lianjia.com/chuzu/sh/zufang/SH2488814928879173632.html,元/月,121.507198,31.183998,371
63106,上海,整租,虹口,2,1,1,54,整租·同心路973号 2室1厅 南,同心路973号,凉城,2室1厅1卫,5300,,南,https://m.lianjia.com/chuzu/sh/zufang/SH2486702584505565184.html,元/月,,,
91496,上海,整租,浦东,3,2,3,238,整租·世茂滨江花园 3室2厅 西,世茂滨江花园,陆家嘴,3室2厅3卫,30000,,西,https://m.lianjia.com/chuzu/sh/zufang/SH2426824184182620160.html,元/月,121.520399,31.227414,970
59492,上海,整租,浦东,3,2,2,185,整租·金色维也纳(公寓) 3室2厅 南,金色维也纳(公寓),花木,3室2厅2卫,29800,双卫生间,南,https://m.lianjia.com/chuzu/sh/zufang/SH2377555693939982336.html,元/月,121.571337,31.229586,
63738,上海,整租,杨浦,2,1,1,51,整租·四平路2065弄 2室1厅 南,四平路2065弄,五角场,2室1厅1卫,6500,近地铁,南,https://m.lianjia.com/chuzu/sh/zufang/SH2478337911377108992.html,元/月,121.5188553,31.30034747,432
62317,上海,整租,浦东,3,1,1,57,整租·博山小区 3室1厅 南,博山小区,洋泾,3室1厅1卫,6600,新上 近地铁 随时看房,南,https://m.lianjia.com/chuzu/sh/zufang/SH2495423529449684992.html,元/月,121.561216,31.25253,793
62289,上海,整租,浦东,2,1,1,54,整租·泾东小区 2室1厅 南,泾东小区,洋泾,2室1厅1卫,5000,近地铁 随时看房,南,https://m.lianjia.com/chuzu/sh/zufang/SH2486990804502462464.html,元/月,121.56326,31.251705,682
53748,上海,整租,徐汇,2,1,1,53,整租·王家堂小区 2室1厅 南,王家堂小区,徐家汇,2室1厅1卫,7000,近地铁 精装,南,https://m.lianjia.com/chuzu/sh/zufang/SH2477314142982111232.html,元/月,121.451539,31.195231,525
52634,上海,整租,徐汇,3,2,2,105,整租·梧桐花园 3室2厅 南,梧桐花园,建国西路,3室2厅2卫,18000,新上 近地铁 双卫生间,南,https://m.lianjia.com/chuzu/sh/zufang/SH2497661531714756608.html,元/月,121.466952,31.211593,344
106767,上海,整租,松江,2,1,1,59,整租·九峰小区 2室1厅 南,九峰小区,松江老城,2室1厅1卫,3500,近地铁,南,https://m.lianjia.com/chuzu/sh/zufang/SH2480501055406735360.html,元/月,121.236592,31.020722,79
50744,上海,整租,静安,3,2,2,145,整租·静安豪景苑 3室2厅 南,静安豪景苑,江宁路,3室2厅2卫,24000,近地铁 精装 双卫生间,南,https://m.lianjia.com/chuzu/sh/zufang/SH2407048546143707136.html,元/月,121.453559,31.239047,421
59357,上海,整租,浦东,2,2,1,79,整租·樱花路309弄 2室2厅 南/北,樱花路309弄,花木,2室2厅1卫,7500,近地铁 精装,南 北,https://m.lianjia.com/chuzu/sh/zufang/SH2484110341064638464.html,元/月,121.556361,31.21229772,341
62795,上海,整租,浦东,2,2,1,101,整租·菱翔苑 2室2厅 南/北,菱翔苑,周浦,2室2厅1卫,4800,,南 北,https://m.lianjia.com/chuzu/sh/zufang/SH2310176469633990656.html,元/月,,,
92134,上海,整租,浦东,2,2,1,113,整租·八方大厦 2室2厅 南,八方大厦,梅园,2室2厅1卫,8600,近地铁,南,https://m.lianjia.com/chuzu/sh/zufang/SH2483967671721263104.html,元/月,121.544802,31.24108,346
55280,上海,整租,黄浦,1,1,1,25,整租·均乐小区 1室1厅 南,均乐小区,人民广场,1室1厅1卫,4000,近地铁 精装 随时看房,南,https://m.lianjia.com/chuzu/sh/zufang/SH2471785906135105536.html,元/月,121.477651,31.231814,326
70254,上海,整租,松江,1,1,1,63,整租·御上海 1室1厅 南,御上海,松江大学城,1室1厅1卫,3900,近地铁 随时看房,南,https://m.lianjia.com/chuzu/sh/zufang/SH2488920782810382336.html,元/月,121.240489,31.054934,454
89656,上海,整租,长宁,3,2,2,122,整租·新华嘉利公寓 3室2厅 南,新华嘉利公寓,新华路,3室2厅2卫,14800,近地铁 精装 双卫生间 随时看房,南,https://m.lianjia.com/chuzu/sh/zufang/SH2328704622283464704.html,元/月,121.42594,31.211263,589
61049,上海,整租,浦东,1,1,1,36,整租·南泉路1317号小区 1室1厅 南,南泉路1317号小区,塘桥,1室1厅1卫,4500,近地铁,南,https://m.lianjia.com/chuzu/sh/zufang/SH2472248165479489536.html,元/月,121.52899597015,31.216122015278,450
50499,上海,整租,静安,1,1,1,48,整租·新丰小区 1室1厅 南,新丰小区,江宁路,1室1厅1卫,5500,近地铁 精装,南,https://m.lianjia.com/chuzu/sh/zufang/SH2417134647533649920.html,元/月,121.446261,31.243516,322
90612,上海,整租,普陀,3,2,2,148,整租·圣骊澳门苑 3室2厅 南/北,圣骊澳门苑,长寿路,3室2厅2卫,13500,近地铁 双卫生间,南 北,https://m.lianjia.com/chuzu/sh/zufang/SH2437553800790687744.html,元/月,121.454246,31.253546,342
89587,上海,整租,长宁,2,1,1,53,整租·长顺路14号 2室1厅 南,长顺路14号,新华路,2室1厅1卫,8800,近地铁 精装 随时看房,南,https://m.lianjia.com/chuzu/sh/zufang/SH2436740169735880704.html,元/月,121.4242364,31.20362144,661
94181,上海,整租,松江,2,1,1,71,整租·新凯城玉兰苑 2室1厅 南,新凯城玉兰苑,泗泾,2室1厅1卫,3200,随时看房,南,https://m.lianjia.com/chuzu/sh/zufang/SH2402889319477428224.html,元/月,121.2440148,31.11585629,
94289,上海,整租,松江,2,1,1,46,整租·三湘商业广场 2室1厅 南,三湘商业广场,泗泾,2室1厅1卫,4600,近地铁 精装,南,https://m.lianjia.com/chuzu/sh/zufang/SH2464511101157507072.html,元/月,121.2661515,31.12226086,172
53364,上海,整租,徐汇,3,2,2,158,整租·美晶佳园 3室2厅 南,美晶佳园,万体馆,3室2厅2卫,15500,近地铁 精装 双卫生间,南,https://m.lianjia.com/chuzu/sh/zufang/SH2487694797524180992.html,元/月,121.450857,31.189181,342
66026,上海,整租,闵行,2,1,1,75,整租·宝隆新村 2室1厅 南,宝隆新村,七宝,2室1厅1卫,5500,近地铁 精装 随时看房,南,https://m.lianjia.com/chuzu/sh/zufang/SH2477400039324909568.html,元/月,121.3593351,31.15719832,563
68415,上海,整租,奉贤,3,2,1,98,整租·金碧汇虹苑 3室2厅 南,金碧汇虹苑,奉贤金汇,3室2厅1卫,2300,,南,https://m.lianjia.com/chuzu/sh/zufang/SH2476783419887976448.html,元/月,121.515123,30.979771,
66096,上海,整租,闵行,3,2,2,121,整租·万科优诗美地 3室2厅 南,万科优诗美地,七宝,3室2厅2卫,15000,双卫生间,南,https://m.lianjia.com/chuzu/sh/zufang/SH2402834647789871104.html,元/月,121.349568,31.164839,1063
92511,上海,整租,宝山,3,2,1,107,整租·新梅绿岛苑 3室2厅 南,新梅绿岛苑,共康,3室2厅1卫,7300,近地铁 随时看房,南,https://m.lianjia.com/chuzu/sh/zufang/SH2486849901263060992.html,元/月,121.4369446,31.34067768,1001
93491,上海,整租,宝山,2,1,1,67,整租·民主花园 2室1厅 南,民主花园,张庙,2室1厅1卫,5400,新上 近地铁,南,https://m.lianjia.com/chuzu/sh/zufang/SH2497890796179824640.html,元/月,121.454517,31.324583,150
52956,上海,整租,徐汇,1,1,1,40,整租·宛南五村 1室1厅 南,宛南五村,龙华,1室1厅1卫,6500,近地铁 精装,南,https://m.lianjia.com/chuzu/sh/zufang/SH2400019108025606144.html,元/月,121.454725,31.187083,706
63923,上海,整租,杨浦,2,2,2,137,整租·九龙仓玺园 2室2厅 南,九龙仓玺园,新江湾城,2室2厅2卫,18000,近地铁 双卫生间,南,https://m.lianjia.com/chuzu/sh/zufang/SH2477517339965800448.html,元/月,121.514611,31.332664,3
93687,上海,整租,虹口,2,1,1,49,整租·欧四小区 2室1厅 南/北,欧四小区,鲁迅公园,2室1厅1卫,5500,近地铁 随时看房,南 北,https://m.lianjia.com/chuzu/sh/zufang/SH2431097308457476096.html,元/月,121.494128,31.277797,576
70242,上海,整租,松江,1,1,1,53,整租·中展瑞景 1室1厅 南,中展瑞景,松江大学城,1室1厅1卫,4200,随时看房,南,https://m.lianjia.com/chuzu/sh/zufang/SH2417206584829812736.html,元/月,121.2661843,31.05998119,
69131,上海,整租,奉贤,3,2,1,200,整租·海韵馨苑 3室2厅 南,海韵馨苑,柘林,3室2厅1卫,3500,,南,https://m.lianjia.com/chuzu/sh/zufang/SH2391052825859211264.html,元/月,121.4948542,30.84427151,
89518,上海,整租,长宁,2,0,1,40,整租·香花桥小区 2室0厅 南,香花桥小区,新华路,2室0厅1卫,5000,近地铁 精装,南,https://m.lianjia.com/chuzu/sh/zufang/SH2437415841860689920.html,元/月,121.432045,31.209881,892
62403,上海,整租,浦东,2,2,1,106,整租·第五大道 2室2厅 南,第五大道,洋泾,2室2厅1卫,10500,近地铁,南,https://m.lianjia.com/chuzu/sh/zufang/SH2478895267832152064.html,元/月,121.554268,31.239542,554
92232,上海,整租,宝山,1,1,1,47,整租·大华一村 1室1厅 南,大华一村,大华,1室1厅1卫,4200,近地铁,南,https://m.lianjia.com/chuzu/sh/zufang/SH2486215043927523328.html,元/月,121.430586,31.283225,5
56736,上海,整租,长宁,3,2,2,178,整租·中星雅苑 3室2厅 南,中星雅苑,西郊,3室2厅2卫,21000,近地铁 精装 双卫生间,南,https://m.lianjia.com/chuzu/sh/zufang/SH2431801938946293760.html,元/月,121.3908933,31.20867482,1122
63301,上海,整租,虹口,3,2,2,151,整租·瑞虹新城悦庭 3室2厅 南/北,瑞虹新城悦庭,临平路,3室2厅2卫,32000,近地铁 精装 双卫生间 随时看房,南 北,https://m.lianjia.com/chuzu/sh/zufang/SH2481001111344398336.html,元/月,121.503076,31.270645,492
62168,上海,整租,浦东,2,1,1,64,整租·竹园高层 2室1厅 南,竹园高层,源深,2室1厅1卫,6200,近地铁,南,https://m.lianjia.com/chuzu/sh/zufang/SH2471527642487332864.html,元/月,121.537486,31.235864,95
57734,上海,整租,普陀,1,0,1,43,整租·白玉大楼 1室0厅 南,白玉大楼,武宁,1室0厅1卫,5000,近地铁 随时看房,南,https://m.lianjia.com/chuzu/sh/zufang/SH2428991648387309568.html,元/月,121.420279,31.237545,284
52975,上海,整租,徐汇,3,2,2,153,整租·华容小区 3室2厅 西南,华容小区,龙华,3室2厅2卫,14800,近地铁 精装 双卫生间 随时看房,西南,https://m.lianjia.com/chuzu/sh/zufang/SH2424631300364173312.html,元/月,121.4562558,31.18629161,652
64658,上海,整租,闵行,3,2,1,90,整租·万源城尚郡 3室2厅 东,万源城尚郡,古美,3室2厅1卫,9800,近地铁 随时看房,东,https://m.lianjia.com/chuzu/sh/zufang/SH2405016442698473472.html,元/月,121.404264,31.149729,471
90693,上海,整租,普陀,3,2,2,128,整租·荣联公寓 3室2厅 东南/西南,荣联公寓,长寿路,3室2厅2卫,12000,近地铁 精装 双卫生间 随时看房,东南 西南,https://m.lianjia.com/chuzu/sh/zufang/SH2468049586149924864.html,元/月,121.442061,31.250609,555
66976,上海,整租,嘉定,3,2,1,96,整租·古北萃庭(公寓) 3室2厅 南,古北萃庭(公寓),安亭,3室2厅1卫,3600,,南,https://m.lianjia.com/chuzu/sh/zufang/SH2481049454850088960.html,元/月,121.169564,31.325374,
65690,上海,整租,闵行,2,1,1,62,整租·浦秀路750弄 2室1厅 南,浦秀路750弄,浦江,2室1厅1卫,4000,新上,南,https://m.lianjia.com/chuzu/sh/zufang/SH2496181191586627584.html,元/月,,,
65665,上海,整租,闵行,2,1,1,74,整租·罗阳七村(三洲花园) 2室1厅 南,罗阳七村(三洲花园),梅陇,2室1厅1卫,5700,近地铁,南,https://m.lianjia.com/chuzu/sh/zufang/SH2427552072875376640.html,元/月,,,
58447,上海,整租,浦东,2,1,1,62,整租·南杨花园 2室1厅 南,南杨花园,北蔡,2室1厅1卫,6200,近地铁 精装,南,https://m.lianjia.com/chuzu/sh/zufang/SH2482617673876242432.html,元/月,121.560358,31.199081,390
67486,上海,整租,嘉定,7,2,2,219,整租·保利湖畔阳光苑 7室2厅 南/北,保利湖畔阳光苑,嘉定新城,7室2厅2卫,10500,新上 双卫生间,南 北,https://m.lianjia.com/chuzu/sh/zufang/SH2493309744526671872.html,元/月,121.282615,31.340818,
52075,上海,整租,徐汇,3,2,2,109,整租·臻园(公寓)(徐汇) 3室2厅 南,臻园(公寓)(徐汇),华泾,3室2厅2卫,8500,精装 双卫生间 随时看房,南,https://m.lianjia.com/chuzu/sh/zufang/SH2420160751894806528.html,元/月,121.45528,31.132061,
70296,上海,整租,松江,3,2,2,97,整租·绿地林肯公园 3室2厅 南,绿地林肯公园,松江大学城,3室2厅2卫,6500,精装 双卫生间,南,https://m.lianjia.com/chuzu/sh/zufang/SH2439013544126324736.html,元/月,121.259362,31.061722,
70602,上海,整租,松江,3,1,1,74,整租·华泽新苑 3室1厅 南,华泽新苑,新桥,3室1厅1卫,3300,近地铁 随时看房,南,https://m.lianjia.com/chuzu/sh/zufang/SH2421608884591665152.html,元/月,,,
65191,上海,整租,闵行,2,1,1,66,整租·静安新城二区 2室1厅 南,静安新城二区,静安新城,2室1厅1卫,6700,精装 随时看房,南,https://m.lianjia.com/chuzu/sh/zufang/SH2482598271395037184.html,元/月,121.390208,31.163601,880
54156,上海,整租,徐汇,3,2,2,148,整租·东方曼哈顿 3室2厅 东南,东方曼哈顿,徐家汇,3室2厅2卫,23000,近地铁 精装 双卫生间,东南,https://m.lianjia.com/chuzu/sh/zufang/SH2470954964676255744.html,元/月,121.439715,31.197619,355
90050,上海,整租,长宁,1,1,1,45,整租·秀水楼 1室1厅 南,秀水楼,中山公园,1室1厅1卫,5350,近地铁 精装,南,https://m.lianjia.com/chuzu/sh/zufang/SH2488925908006871040.html,元/月,121.4300524,31.231068,837
67429,上海,整租,嘉定,3,3,2,83,整租·合景峰汇(嘉定) 3室3厅 南/北,合景峰汇(嘉定),嘉定新城,3室3厅2卫,4500,新上 双卫生间,南 北,https://m.lianjia.com/chuzu/sh/zufang/SH2496866251838586880.html,元/月,121.264357,31.350562,
69792,上海,整租,松江,2,2,1,115,整租·名庭花苑 2室2厅 南,名庭花苑,松江新城,2室2厅1卫,5000,近地铁,南,https://m.lianjia.com/chuzu/sh/zufang/SH2468884325945851904.html,元/月,121.240003,31.043634,788
65067,上海,整租,闵行,2,1,1,84,整租·古北虹苑（三期） 2室1厅 南,古北虹苑（三期）,金虹桥,2室1厅1卫,7000,新上,南,https://m.lianjia.com/chuzu/sh/zufang/SH2496957298082054144.html,元/月,121.41397,31.194538,1173
55865,上海,整租,黄浦,4,2,2,158,整租·东业大厦 4室2厅 南/北,东业大厦,豫园,4室2厅2卫,20000,近地铁 精装 双卫生间,南 北,https://m.lianjia.com/chuzu/sh/zufang/SH2467450863103787008.html,元/月,121.504552,31.228013,579
106843,上海,整租,青浦,1,1,1,65,整租·铂悦公馆 1室1厅 南,铂悦公馆,盈浦,1室1厅1卫,4500,近地铁,南,https://m.lianjia.com/chuzu/sh/zufang/SH2348302913363263488.html,元/月,121.107053,31.1724,866
70509,上海,整租,松江,2,2,1,78,整租·华亭荣园 2室2厅 南/北,华亭荣园,松江老城,2室2厅1卫,2800,,南 北,https://m.lianjia.com/chuzu/sh/zufang/SH2423194444162940928.html,元/月,,,
69729,上海,整租,松江,1,0,1,39,整租·国乐广场 1室0厅 西南,国乐广场,松江新城,1室0厅1卫,2200,,西南,https://m.lianjia.com/chuzu/sh/zufang/SH2387385912947376128.html,元/月,121.252665,31.0409746,
58043,上海,整租,普陀,1,1,1,62,整租·阳光威尼斯(三期) 1室1厅 东,阳光威尼斯(三期),真光,1室1厅1卫,4500,新上,东,https://m.lianjia.com/chuzu/sh/zufang/SH2493389054470012928.html,元/月,121.374318,31.265358,
58217,上海,整租,普陀,1,1,1,50,整租·市政馨苑 1室1厅 南,市政馨苑,真如,1室1厅1卫,4500,近地铁,南,https://m.lianjia.com/chuzu/sh/zufang/SH2476687347870613504.html,元/月,121.420237,31.259543,646
64670,上海,整租,闵行,3,2,1,89,整租·万源城尚郡 3室2厅 南,万源城尚郡,古美,3室2厅1卫,10000,近地铁 精装 随时看房,南,https://m.lianjia.com/chuzu/sh/zufang/SH2467324982066151424.html,元/月,121.404264,31.149729,471
89607,上海,整租,长宁,2,2,2,122,整租·虹桥府邸 2室2厅 东南/南,虹桥府邸,新华路,2室2厅2卫,13000,近地铁 精装 双卫生间,东南 南,https://m.lianjia.com/chuzu/sh/zufang/SH2344278899800162304.html,元/月,121.421503,31.205646,633
56872,上海,整租,普陀,2,2,1,92,整租·广德苑 2室2厅 南/北,广德苑,长征,2室2厅1卫,6000,近地铁,南 北,https://m.lianjia.com/chuzu/sh/zufang/SH2491079670720626688.html,元/月,121.3758754,31.25160308,1046
93125,上海,整租,宝山,3,1,1,72,整租·宝山三村 3室1厅 南,宝山三村,淞宝,3室1厅1卫,4500,,南,https://m.lianjia.com/chuzu/sh/zufang/SH2445705853441933312.html,元/月,121.5045214,31.39867347,
93310,上海,整租,宝山,3,2,2,155,整租·新月明星园 3室2厅 南/北,新月明星园,月浦,3室2厅2卫,4600,双卫生间,南 北,https://m.lianjia.com/chuzu/sh/zufang/SH2425952632515870720.html,元/月,121.4080452,31.45035027,
50587,上海,整租,静安,1,1,1,33,整租·康定路710弄 1室1厅 南,康定路710弄,江宁路,1室1厅1卫,6000,精装,南,https://m.lianjia.com/chuzu/sh/zufang/SH2489001027077423104.html,元/月,121.449666,31.23898887,23
90574,上海,整租,普陀,2,2,1,93,整租·苏堤春晓名苑 2室2厅 南,苏堤春晓名苑,长寿路,2室2厅1卫,11000,新上 精装 随时看房,南,https://m.lianjia.com/chuzu/sh/zufang/SH2493428213146468352.html,元/月,121.436246,31.242947,349
66483,上海,整租,闵行,2,2,1,92,整租·东苑利华苑北区 2室2厅 南,东苑利华苑北区,莘庄,2室2厅1卫,5800,近地铁 精装,南,https://m.lianjia.com/chuzu/sh/zufang/SH2489141807271641088.html,元/月,121.3948812,31.10523362,511
94079,上海,整租,杨浦,3,2,1,124,整租·凤六新苑 3室2厅 南,凤六新苑,控江路,3室2厅1卫,10000,近地铁,南,https://m.lianjia.com/chuzu/sh/zufang/SH2431243796311719936.html,元/月,121.5229508,31.29016114,1165
62189,上海,整租,浦东,2,1,1,53,整租·源竹小区(南片) 2室1厅 南/北,源竹小区(南片),源深,2室1厅1卫,6500,近地铁 随时看房,南 北,https://m.lianjia.com/chuzu/sh/zufang/SH2421810983312818176.html,元/月,121.540715,31.23419,552
58189,上海,整租,普陀,1,0,1,32,整租·曹杨八村 1室0厅 南,曹杨八村,真如,1室0厅1卫,3300,近地铁 随时看房,南,https://m.lianjia.com/chuzu/sh/zufang/SH2300515566709899264.html,元/月,121.4120603,31.25113592,276
62285,上海,整租,浦东,2,1,1,56,整租·西镇小区(浦东) 2室1厅 南,西镇小区(浦东),洋泾,2室1厅1卫,5000,新上 近地铁,南,https://m.lianjia.com/chuzu/sh/zufang/SH2493974670156496896.html,元/月,121.556401,31.248144,386
57250,上海,整租,普陀,1,1,1,29,整租·世盟壹天地 1室1厅 北,世盟壹天地,南翔,1室1厅1卫,2800,,北,https://m.lianjia.com/chuzu/sh/zufang/SH2474573571351904256.html,元/月,121.326097,31.297574,
56149,上海,整租,长宁,1,1,1,80,整租·金狮公寓 1室1厅 南,金狮公寓,古北,1室1厅1卫,15000,近地铁 押一付一 随时看房,南,https://m.lianjia.com/chuzu/sh/zufang/SH2415848642603917312.html,元/月,121.399894,31.199664,704
52872,上海,整租,徐汇,1,1,1,33,整租·宛南六村 1室1厅 南,宛南六村,龙华,1室1厅1卫,4300,近地铁 随时看房,南,https://m.lianjia.com/chuzu/sh/zufang/SH2431669135797649408.html,元/月,121.453365,31.186191,513
55847,上海,整租,黄浦,3,2,1,122,整租·新地苑 3室2厅 南,新地苑,豫园,3室2厅1卫,12500,近地铁 随时看房,南,https://m.lianjia.com/chuzu/sh/zufang/SH2481111761101791232.html,元/月,121.497718,31.228005,769
63578,上海,整租,杨浦,1,1,1,32,整租·本溪路149弄 1室1厅 南,本溪路149弄,鞍山,1室1厅1卫,3500,近地铁 随时看房,南,https://m.lianjia.com/chuzu/sh/zufang/SH2429453125410111488.html,元/月,121.523405,31.28152,473
60131,上海,整租,浦东,4,2,3,200,整租·阳光欧洲城别墅(四期) 4室2厅 南,阳光欧洲城别墅(四期),金桥,4室2厅3卫,25000,,南,https://m.lianjia.com/chuzu/sh/zufang/SH2406375219674750976.html,元/月,121.614169,31.274356,803
93728,上海,整租,杨浦,1,1,1,41,整租·眉州路515弄 1室1厅 南,眉州路515弄,东外滩,1室1厅1卫,4500,新上 近地铁 随时看房,南,https://m.lianjia.com/chuzu/sh/zufang/SH2497692145964818432.html,元/月,121.5391095,31.26964484,763
59300,上海,整租,浦东,3,2,2,172,整租·森兰美伦 3室2厅 南,森兰美伦,高行,3室2厅2卫,15000,近地铁 精装 双卫生间,南,https://m.lianjia.com/chuzu/sh/zufang/SH2313110364788621312.html,元/月,121.60291,31.322781,70
68800,上海,整租,奉贤,2,2,1,84,整租·运河新村(南桥) 2室2厅 南,运河新村(南桥),南桥,2室2厅1卫,2200,,南,https://m.lianjia.com/chuzu/sh/zufang/SH2412774427755552768.html,元/月,121.468978,30.924468,
133357,广州,整租,番禺,6,3,4,234,整租·金沙湾花园 6室3厅 复式 南,金沙湾花园,桥南,6室3厅4卫,5500,,南,https://m.lianjia.com/chuzu/gz/zufang/GZ2193909997421723648.html,元/月,113.358643,22.917682,
