longitude,latitude,aver_price,latlon
121.4634828,31.24621607,118.2,"121.4634828,31.24621607"
121.46278,31.260227,122.4,"121.46278,31.260227"
121.465482,31.260132,76.8,"121.465482,31.260132"
121.462705,31.245238,116.3,"121.462705,31.245238"
121.464013,31.250366,122.2,"121.464013,31.250366"
121.463955,31.2631963,94.6,"121.463955,31.2631963"
121.4676,31.257899,86.0,"121.4676,31.257899"
121.468887,31.259116,117.1,"121.468887,31.259116"
121.457013,31.264454,107.5,"121.457013,31.264454"
121.462947,31.2613697,94.9,"121.462947,31.2613697"
121.462406,31.262001,95.0,"121.462406,31.262001"
121.4676,31.257899,110.4,"121.4676,31.257899"
121.457048,31.251189,93.5,"121.457048,31.251189"
121.466468,31.25607,104.4,"121.466468,31.25607"
121.457284,31.252493,87.9,"121.457284,31.252493"
121.465707,31.249454,129.3,"121.465707,31.249454"
121.464013,31.250366,135.3,"121.464013,31.250366"
121.468397,31.255647,80.2,"121.468397,31.255647"
121.464572,31.262645,146.9,"121.464572,31.262645"
121.465707,31.249454,137.5,"121.465707,31.249454"
121.468456,31.256685,130.4,"121.468456,31.256685"
121.458731,31.251472,92.2,"121.458731,31.251472"
121.469625,31.261422,96.0,"121.469625,31.261422"
121.463311,31.265661,93.3,"121.463311,31.265661"
121.464572,31.262645,116.8,"121.464572,31.262645"
121.465482,31.260132,80.9,"121.465482,31.260132"
121.465707,31.249454,119.7,"121.465707,31.249454"
121.4663018,31.25975327,82.7,"121.4663018,31.25975327"
121.4676,31.257899,85.7,"121.4676,31.257899"
121.464013,31.250366,135.9,"121.464013,31.250366"
121.465707,31.249454,107.1,"121.465707,31.249454"
121.464013,31.250366,159.4,"121.464013,31.250366"
121.465707,31.249454,110.8,"121.465707,31.249454"
121.465482,31.260132,107.5,"121.465482,31.260132"
121.462705,31.245238,160.5,"121.462705,31.245238"
121.4593563671,31.26281778527,95.6,"121.4593563671,31.26281778527"
121.466097,31.257013,114.7,"121.466097,31.257013"
121.467659,31.255665,157.4,"121.467659,31.255665"
121.468456,31.256685,111.1,"121.468456,31.256685"
121.469837,31.2594,125.0,"121.469837,31.2594"
121.457915,31.263993,73.5,"121.457915,31.263993"
121.465707,31.249454,121.7,"121.465707,31.249454"
121.465482,31.260132,84.6,"121.465482,31.260132"
121.464572,31.262645,142.9,"121.464572,31.262645"
121.464013,31.250366,141.3,"121.464013,31.250366"
121.4676,31.257899,96.8,"121.4676,31.257899"
121.4661219,31.25783669,123.0,"121.4661219,31.25783669"
121.465707,31.249454,171.1,"121.465707,31.249454"
121.4661219,31.25783669,114.3,"121.4661219,31.25783669"
121.466468,31.25607,111.1,"121.466468,31.25607"
121.466097,31.257013,153.1,"121.466097,31.257013"
121.459381,31.261468,110.7,"121.459381,31.261468"
121.4634828,31.24621607,130.8,"121.4634828,31.24621607"
121.464013,31.250366,130.4,"121.464013,31.250366"
121.464013,31.250366,126.0,"121.464013,31.250366"
121.466097,31.257013,139.7,"121.466097,31.257013"
121.459381,31.261468,93.9,"121.459381,31.261468"
121.457048,31.251189,115.8,"121.457048,31.251189"
121.463311,31.265661,93.3,"121.463311,31.265661"
121.466097,31.257013,130.4,"121.466097,31.257013"
121.462628,31.26535,77.4,"121.462628,31.26535"
121.465707,31.249454,108.7,"121.465707,31.249454"
121.4653619,31.26289062,129.3,"121.4653619,31.26289062"
121.464013,31.250366,134.4,"121.464013,31.250366"
121.46101975941,31.264815441201,104.7,"121.46101975941,31.264815441201"
121.4645046,31.24585978,109.8,"121.4645046,31.24585978"
121.460714,31.247862,94.9,"121.460714,31.247862"
121.4653619,31.26289062,122.1,"121.4653619,31.26289062"
121.4661219,31.25783669,142.9,"121.4661219,31.25783669"
121.464013,31.250366,130.4,"121.464013,31.250366"
121.466097,31.257013,169.0,"121.466097,31.257013"
121.4653619,31.26289062,136.5,"121.4653619,31.26289062"
121.4653619,31.26289062,141.7,"121.4653619,31.26289062"
121.469625,31.261422,141.2,"121.469625,31.261422"
121.4584935,31.26211006,80.9,"121.4584935,31.26211006"
121.466097,31.257013,187.5,"121.466097,31.257013"
121.457048,31.251189,110.5,"121.457048,31.251189"
121.467659,31.255665,135.4,"121.467659,31.255665"
121.466097,31.257013,145.8,"121.466097,31.257013"
121.4653619,31.26289062,140.8,"121.4653619,31.26289062"
121.457915,31.263993,81.3,"121.457915,31.263993"
121.457048,31.251189,102.7,"121.457048,31.251189"
121.465707,31.249454,106.5,"121.465707,31.249454"
121.467659,31.255665,182.7,"121.467659,31.255665"
121.465707,31.249454,107.7,"121.465707,31.249454"
121.467659,31.255665,165.9,"121.467659,31.255665"
121.466097,31.257013,103.4,"121.466097,31.257013"
121.466097,31.257013,163.2,"121.466097,31.257013"
121.4653619,31.26289062,156.2,"121.4653619,31.26289062"
121.462705,31.245238,121.0,"121.462705,31.245238"
121.467659,31.255665,118.0,"121.467659,31.255665"
121.4653619,31.26289062,125.0,"121.4653619,31.26289062"
121.4653619,31.26289062,155.1,"121.4653619,31.26289062"
121.460714,31.247862,116.2,"121.460714,31.247862"
121.467659,31.255665,146.0,"121.467659,31.255665"
121.467659,31.255665,130.4,"121.467659,31.255665"
121.466097,31.257013,146.0,"121.466097,31.257013"
121.459381,31.261468,90.0,"121.459381,31.261468"
121.466097,31.257013,134.9,"121.466097,31.257013"
121.468884,31.257819,104.0,"121.468884,31.257819"
121.467659,31.255665,142.9,"121.467659,31.255665"
121.467659,31.255665,140.5,"121.467659,31.255665"
121.467659,31.255665,122.9,"121.467659,31.255665"
121.466097,31.257013,133.3,"121.466097,31.257013"
121.4649428,31.24585907,87.5,"121.4649428,31.24585907"
121.466097,31.257013,122.0,"121.466097,31.257013"
121.468456,31.256685,98.4,"121.468456,31.256685"
121.462779,31.251167,103.1,"121.462779,31.251167"
121.462406,31.262001,111.7,"121.462406,31.262001"
121.467659,31.255665,106.4,"121.467659,31.255665"
121.465707,31.249454,83.9,"121.465707,31.249454"
121.466097,31.257013,132.5,"121.466097,31.257013"
121.467659,31.255665,146.7,"121.467659,31.255665"
121.467659,31.255665,162.7,"121.467659,31.255665"
121.467659,31.255665,150.6,"121.467659,31.255665"
121.467659,31.255665,152.2,"121.467659,31.255665"
121.467659,31.255665,142.0,"121.467659,31.255665"
121.467659,31.255665,155.4,"121.467659,31.255665"
121.467659,31.255665,152.4,"121.467659,31.255665"
121.467659,31.255665,129.4,"121.467659,31.255665"
121.466097,31.257013,140.8,"121.466097,31.257013"
121.467659,31.255665,152.8,"121.467659,31.255665"
121.4674137,31.26472847,160.0,"121.4674137,31.26472847"
121.460662,31.248414,221.1,"121.460662,31.248414"
121.4650643,31.25083545,109.8,"121.4650643,31.25083545"
121.460662,31.248414,244.4,"121.460662,31.248414"
121.460662,31.248414,188.4,"121.460662,31.248414"
121.467659,31.255665,173.9,"121.467659,31.255665"
121.466097,31.257013,151.9,"121.466097,31.257013"
121.467659,31.255665,136.9,"121.467659,31.255665"
121.466097,31.257013,154.8,"121.466097,31.257013"
121.457399,31.259454,186.7,"121.457399,31.259454"
121.464013,31.250366,177.7,"121.464013,31.250366"
121.457399,31.259454,161.7,"121.457399,31.259454"
121.467659,31.255665,150.6,"121.467659,31.255665"
121.467659,31.255665,146.3,"121.467659,31.255665"
121.4650643,31.25083545,130.2,"121.4650643,31.25083545"
121.4650643,31.25083545,143.4,"121.4650643,31.25083545"
121.4650643,31.25083545,160.0,"121.4650643,31.25083545"
121.4650643,31.25083545,153.8,"121.4650643,31.25083545"
121.4650643,31.25083545,153.8,"121.4650643,31.25083545"
121.459381,31.261468,92.6,"121.459381,31.261468"
121.469431,31.255028,73.5,"121.469431,31.255028"
121.4676,31.257899,120.0,"121.4676,31.257899"
121.468907,31.252862,81.5,"121.468907,31.252862"
121.464013,31.250366,156.2,"121.464013,31.250366"
121.460714,31.247862,94.1,"121.460714,31.247862"
121.463018,31.251749,99.2,"121.463018,31.251749"
121.460662,31.248414,232.3,"121.460662,31.248414"
121.4643153,31.2457316,125.0,"121.4643153,31.2457316"
121.4661219,31.25783669,148.9,"121.4661219,31.25783669"
121.4645046,31.24585978,100.0,"121.4645046,31.24585978"
121.462705,31.245238,130.2,"121.462705,31.245238"
121.444049,31.236724,124.7,"121.444049,31.236724"
121.444049,31.236724,127.3,"121.444049,31.236724"
121.444049,31.236724,141.2,"121.444049,31.236724"
121.445276,31.238509,112.0,"121.445276,31.238509"
121.4490925,31.23432274,171.6,"121.4490925,31.23432274"
121.4458706,31.237269,187.5,"121.4458706,31.237269"
121.447527,31.233262,166.7,"121.447527,31.233262"
121.446602,31.232633,144.2,"121.446602,31.232633"
121.439378,31.23650371,144.4,"121.439378,31.23650371"
121.446602,31.232633,146.5,"121.446602,31.232633"
121.4445121,31.23801417,155.0,"121.4445121,31.23801417"
121.447527,31.233262,180.6,"121.447527,31.233262"
121.4401498,31.23302397,124.3,"121.4401498,31.23302397"
121.4414775,31.23988403,214.3,"121.4414775,31.23988403"
121.4460417,31.23686907,182.6,"121.4460417,31.23686907"
121.4414775,31.23988403,120.0,"121.4414775,31.23988403"
121.438672,31.233619,117.0,"121.438672,31.233619"
121.446053,31.237461,78.9,"121.446053,31.237461"
121.438021,31.241187,136.6,"121.438021,31.241187"
121.43583,31.234041,127.5,"121.43583,31.234041"
121.43583,31.234041,160.0,"121.43583,31.234041"
121.43583,31.234041,141.2,"121.43583,31.234041"
121.44589,31.232748,150.0,"121.44589,31.232748"
121.43583,31.234041,132.4,"121.43583,31.234041"
121.444049,31.236724,154.3,"121.444049,31.236724"
121.447527,31.233262,224.0,"121.447527,31.233262"
121.43583,31.234041,145.5,"121.43583,31.234041"
121.447527,31.233262,175.7,"121.447527,31.233262"
121.447527,31.233262,196.4,"121.447527,31.233262"
121.438672,31.233619,132.4,"121.438672,31.233619"
121.44589,31.232748,150.0,"121.44589,31.232748"
121.444274,31.241632,154.8,"121.444274,31.241632"
121.44554,31.239543,147.1,"121.44554,31.239543"
121.4414775,31.23988403,155.0,"121.4414775,31.23988403"
121.43583,31.234041,180.0,"121.43583,31.234041"
121.4414775,31.23988403,153.8,"121.4414775,31.23988403"
121.4361234,31.23158127,130.0,"121.4361234,31.23158127"
121.440923,31.24089,171.9,"121.440923,31.24089"
121.444049,31.236724,142.2,"121.444049,31.236724"
121.447527,31.233262,166.7,"121.447527,31.233262"
121.4443161,31.23485492,126.1,"121.4443161,31.23485492"
121.4445121,31.23801417,137.5,"121.4445121,31.23801417"
121.43583,31.234041,161.8,"121.43583,31.234041"
121.447527,31.233262,196.4,"121.447527,31.233262"
121.444049,31.236724,157.1,"121.444049,31.236724"
121.43583,31.234041,171.0,"121.43583,31.234041"
121.447527,31.233262,171.4,"121.447527,31.233262"
121.4361234,31.23158127,155.0,"121.4361234,31.23158127"
121.447527,31.233262,126.0,"121.447527,31.233262"
121.4384555,31.23350173,131.2,"121.4384555,31.23350173"
121.43583,31.234041,153.3,"121.43583,31.234041"
121.43583,31.234041,139.5,"121.43583,31.234041"
121.43583,31.234041,136.4,"121.43583,31.234041"
121.4434741,31.24099567,128.6,"121.4434741,31.24099567"
121.444274,31.241632,158.6,"121.444274,31.241632"
121.447527,31.233262,178.6,"121.447527,31.233262"
121.4443161,31.23485492,122.6,"121.4443161,31.23485492"
121.438672,31.233619,137.0,"121.438672,31.233619"
121.445977,31.237326,166.7,"121.445977,31.237326"
121.43583,31.234041,145.2,"121.43583,31.234041"
121.4414775,31.23988403,137.5,"121.4414775,31.23988403"
121.438021,31.241187,138.9,"121.438021,31.241187"
121.438021,31.241187,125.5,"121.438021,31.241187"
121.4414775,31.23988403,120.4,"121.4414775,31.23988403"
121.447527,31.233262,192.3,"121.447527,31.233262"
121.438672,31.233619,141.2,"121.438672,31.233619"
121.438672,31.233619,164.7,"121.438672,31.233619"
121.4361234,31.23158127,160.0,"121.4361234,31.23158127"
121.4361234,31.23158127,152.9,"121.4361234,31.23158127"
121.4474255,31.23948958,122.4,"121.4474255,31.23948958"
121.4434723,31.24064462,151.4,"121.4434723,31.24064462"
121.438672,31.233619,119.0,"121.438672,31.233619"
121.4445603,31.24177618,154.8,"121.4445603,31.24177618"
121.444049,31.236724,171.4,"121.444049,31.236724"
121.4401498,31.23302397,200.0,"121.4401498,31.23302397"
121.447527,31.233262,185.3,"121.447527,31.233262"
121.4414775,31.23988403,200.0,"121.4414775,31.23988403"
121.4384555,31.23350173,144.4,"121.4384555,31.23350173"
121.4401498,31.23302397,170.4,"121.4401498,31.23302397"
121.44589,31.232748,132.8,"121.44589,31.232748"
121.4433083,31.24088313,178.6,"121.4433083,31.24088313"
121.447527,31.233262,152.6,"121.447527,31.233262"
121.438021,31.241187,129.7,"121.438021,31.241187"
121.44589,31.232748,185.7,"121.44589,31.232748"
121.444049,31.236724,144.4,"121.444049,31.236724"
121.439378,31.23650371,120.5,"121.439378,31.23650371"
121.4443161,31.23485492,155.2,"121.4443161,31.23485492"
121.444049,31.236724,162.5,"121.444049,31.236724"
121.443697,31.241805,139.3,"121.443697,31.241805"
121.4413137,31.23281443,177.8,"121.4413137,31.23281443"
121.447527,31.233262,150.0,"121.447527,31.233262"
121.444049,31.236724,140.0,"121.444049,31.236724"
121.436447,31.237743,111.9,"121.436447,31.237743"
121.447527,31.233262,178.6,"121.447527,31.233262"
121.4414775,31.23988403,131.6,"121.4414775,31.23988403"
121.436447,31.237743,118.2,"121.436447,31.237743"
121.444049,31.236724,150.0,"121.444049,31.236724"
121.447527,31.233262,128.6,"121.447527,31.233262"
121.437461,31.231277,84.2,"121.437461,31.231277"
121.447527,31.233262,114.3,"121.447527,31.233262"
121.444049,31.236724,142.9,"121.444049,31.236724"
121.438672,31.233619,111.8,"121.438672,31.233619"
121.4443161,31.23485492,105.8,"121.4443161,31.23485492"
121.436447,31.237743,129.3,"121.436447,31.237743"
121.446217,31.234812,94.9,"121.446217,31.234812"
121.4474255,31.23948958,205.9,"121.4474255,31.23948958"
121.439314,31.239513,78.7,"121.439314,31.239513"
121.447527,31.233262,178.9,"121.447527,31.233262"
121.4443161,31.23485492,151.1,"121.4443161,31.23485492"
121.4443161,31.23485492,130.8,"121.4443161,31.23485492"
121.4401498,31.23302397,106.1,"121.4401498,31.23302397"
121.444049,31.236724,133.3,"121.444049,31.236724"
121.4457477,31.23781589,116.1,"121.4457477,31.23781589"
121.444049,31.236724,144.7,"121.444049,31.236724"
121.4361234,31.23158127,127.3,"121.4361234,31.23158127"
121.436447,31.237743,131.1,"121.436447,31.237743"
121.446217,31.234812,118.4,"121.446217,31.234812"
121.4361234,31.23158127,170.5,"121.4361234,31.23158127"
121.442471,31.24135,53.5,"121.442471,31.24135"
121.438021,31.241187,100.0,"121.438021,31.241187"
121.438576,31.239101,86.4,"121.438576,31.239101"
121.447527,31.233262,139.3,"121.447527,31.233262"
121.4414775,31.23988403,179.5,"121.4414775,31.23988403"
121.445138,31.235518,145.6,"121.445138,31.235518"
121.438021,31.241187,125.5,"121.438021,31.241187"
121.44057986136,31.238892150983,92.7,"121.44057986136,31.238892150983"
121.447527,31.233262,140.0,"121.447527,31.233262"
121.4466592,31.24073315,96.9,"121.4466592,31.24073315"
121.43583,31.234041,137.7,"121.43583,31.234041"
121.438672,31.233619,98.7,"121.438672,31.233619"
121.4443161,31.23485492,142.9,"121.4443161,31.23485492"
121.439956,31.23773,119.2,"121.439956,31.23773"
121.440347,31.235072,132.8,"121.440347,31.235072"
121.4443161,31.23485492,164.3,"121.4443161,31.23485492"
121.4428567,31.23158361,194.1,"121.4428567,31.23158361"
121.438021,31.241187,145.8,"121.438021,31.241187"
121.444049,31.236724,158.1,"121.444049,31.236724"
121.445276,31.238509,133.3,"121.445276,31.238509"
121.447527,31.233262,149.2,"121.447527,31.233262"
121.444049,31.236724,121.0,"121.444049,31.236724"
121.438112,31.232197,105.9,"121.438112,31.232197"
121.445138,31.235518,138.4,"121.445138,31.235518"
121.447527,31.233262,134.5,"121.447527,31.233262"
121.4429739,31.24019708,109.8,"121.4429739,31.24019708"
121.4414775,31.23988403,136.4,"121.4414775,31.23988403"
121.44554,31.239543,148.1,"121.44554,31.239543"
121.4443161,31.23485492,137.7,"121.4443161,31.23485492"
121.444274,31.241632,111.9,"121.444274,31.241632"
121.438672,31.233619,98.7,"121.438672,31.233619"
121.438112,31.232197,118.0,"121.438112,31.232197"
121.4491316,31.23574548,140.0,"121.4491316,31.23574548"
121.438672,31.233619,133.3,"121.438672,31.233619"
121.446602,31.232633,205.9,"121.446602,31.232633"
121.447527,31.233262,140.0,"121.447527,31.233262"
121.438672,31.233619,102.9,"121.438672,31.233619"
121.438576,31.239101,105.9,"121.438576,31.239101"
121.444274,31.241632,174.4,"121.444274,31.241632"
121.444049,31.236724,157.8,"121.444049,31.236724"
121.447527,31.233262,137.1,"121.447527,31.233262"
121.444049,31.236724,181.8,"121.444049,31.236724"
121.444049,31.236724,159.6,"121.444049,31.236724"
121.444274,31.241632,154.5,"121.444274,31.241632"
121.44589,31.232748,184.2,"121.44589,31.232748"
121.436447,31.237743,111.3,"121.436447,31.237743"
121.438672,31.233619,113.6,"121.438672,31.233619"
121.444049,31.236724,204.5,"121.444049,31.236724"
121.436447,31.237743,129.2,"121.436447,31.237743"
121.438672,31.233619,107.1,"121.438672,31.233619"
121.436759,31.232562,156.6,"121.436759,31.232562"
121.434931,31.230864,96.2,"121.434931,31.230864"
121.436447,31.237743,123.7,"121.436447,31.237743"
121.44554,31.239543,166.7,"121.44554,31.239543"
121.446217,31.234812,114.1,"121.446217,31.234812"
121.436447,31.237743,117.2,"121.436447,31.237743"
121.437461,31.231277,111.3,"121.437461,31.231277"
121.436447,31.237743,98.0,"121.436447,31.237743"
121.436447,31.237743,134.1,"121.436447,31.237743"
121.440395,31.234798,99.0,"121.440395,31.234798"
121.444086,31.233545,111.1,"121.444086,31.233545"
121.439158,31.239011,104.0,"121.439158,31.239011"
121.445138,31.235518,121.7,"121.445138,31.235518"
121.4466592,31.24073315,104.8,"121.4466592,31.24073315"
121.439837,31.239719,138.0,"121.439837,31.239719"
121.438576,31.239101,104.2,"121.438576,31.239101"
121.44696,31.233994,111.5,"121.44696,31.233994"
121.436447,31.237743,134.1,"121.436447,31.237743"
121.437043,31.234947,96.8,"121.437043,31.234947"
121.436447,31.237743,117.0,"121.436447,31.237743"
121.434637,31.232405,86.2,"121.434637,31.232405"
121.4459967,31.23662621,119.0,"121.4459967,31.23662621"
121.444086,31.233545,138.9,"121.444086,31.233545"
121.439837,31.239719,126.1,"121.439837,31.239719"
121.447527,31.233262,131.6,"121.447527,31.233262"
121.446217,31.234812,95.2,"121.446217,31.234812"
121.436447,31.237743,108.9,"121.436447,31.237743"
121.4490925,31.23432274,160.0,"121.4490925,31.23432274"
121.436447,31.237743,109.8,"121.436447,31.237743"
121.437461,31.231277,98.0,"121.437461,31.231277"
121.445138,31.235518,118.4,"121.445138,31.235518"
121.436447,31.237743,98.6,"121.436447,31.237743"
121.446217,31.234812,96.8,"121.446217,31.234812"
121.445138,31.235518,187.3,"121.445138,31.235518"
121.436447,31.237743,115.7,"121.436447,31.237743"
121.436447,31.237743,107.8,"121.436447,31.237743"
121.436447,31.237743,111.5,"121.436447,31.237743"
121.436447,31.237743,99.2,"121.436447,31.237743"
121.446217,31.234812,113.2,"121.446217,31.234812"
121.447527,31.233262,181.6,"121.447527,31.233262"
121.436447,31.237743,105.6,"121.436447,31.237743"
121.4490925,31.23432274,160.0,"121.4490925,31.23432274"
121.437461,31.231277,117.4,"121.437461,31.231277"
121.436447,31.237743,113.1,"121.436447,31.237743"
121.4490925,31.23432274,182.6,"121.4490925,31.23432274"
121.436447,31.237743,81.6,"121.436447,31.237743"
121.446217,31.234812,105.9,"121.446217,31.234812"
121.442334,31.233463,108.3,"121.442334,31.233463"
121.436447,31.237743,115.7,"121.436447,31.237743"
121.440395,31.234798,110.0,"121.440395,31.234798"
121.445138,31.235518,150.8,"121.445138,31.235518"
121.440923,31.24089,105.4,"121.440923,31.24089"
121.445138,31.235518,142.9,"121.445138,31.235518"
121.436447,31.237743,117.3,"121.436447,31.237743"
121.439837,31.239719,167.2,"121.439837,31.239719"
121.436447,31.237743,111.8,"121.436447,31.237743"
121.434931,31.230864,114.5,"121.434931,31.230864"
121.441107,31.237988,87.0,"121.441107,31.237988"
121.437043,31.234947,101.0,"121.437043,31.234947"
121.436447,31.237743,130.1,"121.436447,31.237743"
121.444086,31.233545,130.4,"121.444086,31.233545"
121.437043,31.234947,108.7,"121.437043,31.234947"
121.445341,31.234227,119.8,"121.445341,31.234227"
121.4441829,31.24001855,125.0,"121.4441829,31.24001855"
121.445341,31.234227,116.7,"121.445341,31.234227"
121.445138,31.235518,148.0,"121.445138,31.235518"
121.4406675,31.24026273,108.1,"121.4406675,31.24026273"
121.443234,31.2374,117.6,"121.443234,31.2374"
121.44776,31.23452,76.9,"121.44776,31.23452"
121.445138,31.235518,161.5,"121.445138,31.235518"
121.443245,31.238542,124.1,"121.443245,31.238542"
121.4465497,31.23709029,100.0,"121.4465497,31.23709029"
121.436447,31.237743,117.0,"121.436447,31.237743"
121.4490925,31.23432274,194.4,"121.4490925,31.23432274"
121.436447,31.237743,111.6,"121.436447,31.237743"
121.438672,31.233619,120.9,"121.438672,31.233619"
121.436447,31.237743,123.7,"121.436447,31.237743"
121.445138,31.235518,184.6,"121.445138,31.235518"
121.437228,31.233648,194.4,"121.437228,31.233648"
121.434637,31.232405,108.9,"121.434637,31.232405"
121.437043,31.234947,95.4,"121.437043,31.234947"
121.436447,31.237743,106.6,"121.436447,31.237743"
121.439191,31.237194,168.5,"121.439191,31.237194"
121.439837,31.239719,165.5,"121.439837,31.239719"
121.444049,31.236724,148.6,"121.444049,31.236724"
121.443234,31.2374,116.9,"121.443234,31.2374"
121.439837,31.239719,139.2,"121.439837,31.239719"
121.439191,31.237194,130.6,"121.439191,31.237194"
121.443234,31.2374,116.6,"121.443234,31.2374"
121.4401498,31.23302397,144.8,"121.4401498,31.23302397"
121.438672,31.233619,102.6,"121.438672,31.233619"
121.439191,31.237194,160.4,"121.439191,31.237194"
121.439191,31.237194,157.3,"121.439191,31.237194"
121.437228,31.233648,195.5,"121.437228,31.233648"
121.437228,31.233648,220.0,"121.437228,31.233648"
121.438021,31.241187,102.4,"121.438021,31.241187"
121.436447,31.237743,163.6,"121.436447,31.237743"
121.440923,31.24089,147.1,"121.440923,31.24089"
121.445138,31.235518,117.3,"121.445138,31.235518"
121.439837,31.239719,122.8,"121.439837,31.239719"
121.4401498,31.23302397,161.5,"121.4401498,31.23302397"
121.437461,31.231277,148.8,"121.437461,31.231277"
121.434702,31.232956,117.0,"121.434702,31.232956"
121.4459967,31.23662621,113.5,"121.4459967,31.23662621"
121.43877,31.236816,205.9,"121.43877,31.236816"
121.436759,31.232562,106.5,"121.436759,31.232562"
121.439837,31.239719,143.6,"121.439837,31.239719"
121.434931,31.230864,144.8,"121.434931,31.230864"
121.437228,31.233648,234.9,"121.437228,31.233648"
121.437228,31.233648,240.0,"121.437228,31.233648"
121.437228,31.233648,219.8,"121.437228,31.233648"
121.4414775,31.23988403,147.1,"121.4414775,31.23988403"
121.444049,31.236724,134.7,"121.444049,31.236724"
121.44303,31.241766,125.0,"121.44303,31.241766"
121.438672,31.233619,125.0,"121.438672,31.233619"
121.4459967,31.23662621,119.0,"121.4459967,31.23662621"
121.444086,31.233545,137.4,"121.444086,31.233545"
121.445341,31.234227,104.2,"121.445341,31.234227"
121.442659,31.237976,144.6,"121.442659,31.237976"
121.444049,31.236724,158.5,"121.444049,31.236724"
121.436447,31.237743,130.0,"121.436447,31.237743"
121.436447,31.237743,116.3,"121.436447,31.237743"
121.447527,31.233262,131.4,"121.447527,31.233262"
121.4443161,31.23485492,103.7,"121.4443161,31.23485492"
121.436447,31.237743,107.5,"121.436447,31.237743"
121.4572586,31.26759173,101.9,"121.4572586,31.26759173"
121.465926,31.295009,90.2,"121.465926,31.295009"
121.462678,31.275679,90.0,"121.462678,31.275679"
121.456775,31.280534,93.4,"121.456775,31.280534"
121.4560535,31.27070761,126.7,"121.4560535,31.27070761"
121.4572586,31.26759173,85.4,"121.4572586,31.26759173"
121.452932,31.274643,60.0,"121.452932,31.274643"
121.4569822,31.27120253,77.4,"121.4569822,31.27120253"
121.4579792,31.27403943,116.1,"121.4579792,31.27403943"
121.456775,31.280534,113.6,"121.456775,31.280534"
121.456775,31.280534,108.7,"121.456775,31.280534"
121.465926,31.295009,60.0,"121.465926,31.295009"
121.458058,31.277689,121.6,"121.458058,31.277689"
121.462678,31.275679,109.8,"121.462678,31.275679"
121.456775,31.280534,95.2,"121.456775,31.280534"
121.4572586,31.26759173,96.0,"121.4572586,31.26759173"
121.458348,31.276977,84.4,"121.458348,31.276977"
121.453634,31.27751,100.0,"121.453634,31.27751"
121.456775,31.280534,108.8,"121.456775,31.280534"
121.453634,31.27751,108.2,"121.453634,31.27751"
121.4567093,31.27138718,118.4,"121.4567093,31.27138718"
121.454909,31.279383,100.0,"121.454909,31.279383"
121.461475,31.282099,106.0,"121.461475,31.282099"
121.4606058,31.28325333,121.6,"121.4606058,31.28325333"
121.4556677,31.27374848,107.1,"121.4556677,31.27374848"
121.456775,31.280534,98.2,"121.456775,31.280534"
121.456775,31.280534,88.9,"121.456775,31.280534"
121.455101,31.280485,118.2,"121.455101,31.280485"
121.455971,31.274107,88.2,"121.455971,31.274107"
121.4560535,31.27070761,104.0,"121.4560535,31.27070761"
121.453634,31.27751,96.8,"121.453634,31.27751"
121.440622,31.280182,79.7,"121.440622,31.280182"
121.453634,31.27751,106.4,"121.453634,31.27751"
121.459293,31.283349,119.4,"121.459293,31.283349"
121.456775,31.280534,126.3,"121.456775,31.280534"
121.4572586,31.26759173,137.0,"121.4572586,31.26759173"
121.457859,31.274045,109.8,"121.457859,31.274045"
121.447641,31.276187,85.1,"121.447641,31.276187"
121.443133,31.278786,76.3,"121.443133,31.278786"
121.466877,31.284039,111.1,"121.466877,31.284039"
121.465926,31.295009,83.3,"121.465926,31.295009"
121.4594275,31.28268107,96.2,"121.4594275,31.28268107"
121.462678,31.275679,156.2,"121.462678,31.275679"
121.4560535,31.27070761,100.0,"121.4560535,31.27070761"
121.456775,31.280534,131.6,"121.456775,31.280534"
121.454909,31.279383,100.0,"121.454909,31.279383"
121.458058,31.277689,135.3,"121.458058,31.277689"
121.462678,31.275679,140.0,"121.462678,31.275679"
121.459584,31.283783,132.4,"121.459584,31.283783"
121.459293,31.283349,131.2,"121.459293,31.283349"
121.466877,31.284039,96.5,"121.466877,31.284039"
121.4633305,31.26711128,120.0,"121.4633305,31.26711128"
121.440622,31.280182,88.9,"121.440622,31.280182"
121.465926,31.295009,64.4,"121.465926,31.295009"
121.4590708,31.26649914,92.6,"121.4590708,31.26649914"
121.458058,31.277689,122.2,"121.458058,31.277689"
121.447641,31.276187,88.5,"121.447641,31.276187"
121.440622,31.280182,88.2,"121.440622,31.280182"
121.462678,31.275679,140.0,"121.462678,31.275679"
121.4606058,31.28325333,130.2,"121.4606058,31.28325333"
121.462678,31.275679,150.0,"121.462678,31.275679"
121.454909,31.279383,112.8,"121.454909,31.279383"
121.454909,31.279383,141.4,"121.454909,31.279383"
121.461481,31.283146,135.3,"121.461481,31.283146"
121.458058,31.277689,145.2,"121.458058,31.277689"
121.456775,31.280534,126.3,"121.456775,31.280534"
121.453664,31.27857,129.3,"121.453664,31.27857"
121.453634,31.27751,104.2,"121.453634,31.27751"
121.4378847,31.28268371,92.0,"121.4378847,31.28268371"
121.4572586,31.26759173,105.0,"121.4572586,31.26759173"
121.456775,31.280534,89.5,"121.456775,31.280534"
121.4592559,31.28604257,162.5,"121.4592559,31.28604257"
121.461481,31.283146,123.4,"121.461481,31.283146"
