longitude,latitude,aver_price,latlon
116.416916,39.952631,210.5,"116.416916,39.952631"
116.407828,39.954616,218.8,"116.407828,39.954616"
116.404199,39.954132,137.5,"116.404199,39.954132"
116.405598,39.957975,121.7,"116.405598,39.957975"
116.413415,39.953375,200.0,"116.413415,39.953375"
116.409688,39.958188,150.0,"116.409688,39.958188"
116.404412,39.952825,155.6,"116.404412,39.952825"
116.400533,39.962226,85.5,"116.400533,39.962226"
116.405598,39.957975,108.8,"116.405598,39.957975"
116.405598,39.957975,96.9,"116.405598,39.957975"
116.404412,39.952825,172.2,"116.404412,39.952825"
116.417991,39.956806,124.5,"116.417991,39.956806"
116.413584,39.968217,119.3,"116.413584,39.968217"
116.400533,39.962226,120.7,"116.400533,39.962226"
116.413584,39.968217,112.7,"116.413584,39.968217"
116.409688,39.958188,114.0,"116.409688,39.958188"
116.413584,39.968217,128.3,"116.413584,39.968217"
116.408636,39.969379,130.0,"116.408636,39.969379"
116.405598,39.957975,126.1,"116.405598,39.957975"
116.41696,39.953572,113.8,"116.41696,39.953572"
116.413053,39.962564,141.5,"116.413053,39.962564"
116.411359,39.964549,97.1,"116.411359,39.964549"
116.400533,39.962226,127.3,"116.400533,39.962226"
116.408636,39.969379,114.8,"116.408636,39.969379"
116.410078,39.96471,120.7,"116.410078,39.96471"
116.417991,39.956806,177.1,"116.417991,39.956806"
116.41695,39.953993,138.3,"116.41695,39.953993"
116.411359,39.964549,115.8,"116.411359,39.964549"
116.404199,39.954132,175.0,"116.404199,39.954132"
116.407868,39.95802,130.4,"116.407868,39.95802"
116.407868,39.95802,113.3,"116.407868,39.95802"
116.409988,39.952769,132.7,"116.409988,39.952769"
116.410078,39.96471,143.9,"116.410078,39.96471"
116.41695,39.953993,136.0,"116.41695,39.953993"
116.410078,39.96471,120.4,"116.410078,39.96471"
116.394978,39.963326,142.9,"116.394978,39.963326"
116.41695,39.953993,138.8,"116.41695,39.953993"
116.409688,39.958188,125.0,"116.409688,39.958188"
116.404199,39.954132,157.5,"116.404199,39.954132"
116.405598,39.957975,176.5,"116.405598,39.957975"
116.402772,39.959887,122.4,"116.402772,39.959887"
116.413053,39.962564,141.3,"116.413053,39.962564"
116.400533,39.962226,124.1,"116.400533,39.962226"
116.410078,39.96471,141.5,"116.410078,39.96471"
116.407868,39.95802,156.8,"116.407868,39.95802"
116.411359,39.964549,146.3,"116.411359,39.964549"
116.413584,39.968217,161.0,"116.413584,39.968217"
116.409688,39.958188,116.1,"116.409688,39.958188"
116.405598,39.957975,108.8,"116.405598,39.957975"
116.41545,39.952859,109.1,"116.41545,39.952859"
116.409688,39.958188,116.1,"116.409688,39.958188"
116.40836,39.95216,193.3,"116.40836,39.95216"
116.409688,39.958188,101.7,"116.409688,39.958188"
116.409688,39.958188,107.1,"116.409688,39.958188"
116.410078,39.96471,120.7,"116.410078,39.96471"
116.395904,39.968635,114.0,"116.395904,39.968635"
116.41416,39.957669,148.7,"116.41416,39.957669"
116.413053,39.962564,127.3,"116.413053,39.962564"
116.41695,39.953993,138.3,"116.41695,39.953993"
116.411359,39.964549,131.4,"116.411359,39.964549"
116.412788,39.958761,125.0,"116.412788,39.958761"
116.404199,39.954132,144.2,"116.404199,39.954132"
116.410078,39.96471,124.1,"116.410078,39.96471"
116.408184,39.953334,145.5,"116.408184,39.953334"
116.405598,39.957975,140.4,"116.405598,39.957975"
116.404725,39.959932,122.0,"116.404725,39.959932"
116.412788,39.958761,127.9,"116.412788,39.958761"
116.413053,39.962564,130.9,"116.413053,39.962564"
116.423682,39.963048,136.4,"116.423682,39.963048"
116.411359,39.964549,129.8,"116.411359,39.964549"
116.400533,39.962226,133.3,"116.400533,39.962226"
116.403478,39.963248,121.7,"116.403478,39.963248"
116.41305,39.963793,108.3,"116.41305,39.963793"
116.403478,39.963248,135.6,"116.403478,39.963248"
116.41351,39.960267,135.6,"116.41351,39.960267"
116.407254,39.95298,132.3,"116.407254,39.95298"
116.404734,39.960609,133.3,"116.404734,39.960609"
116.400533,39.962226,141.5,"116.400533,39.962226"
116.41416,39.957669,148.1,"116.41416,39.957669"
116.404734,39.960609,148.1,"116.404734,39.960609"
116.411359,39.964549,107.1,"116.411359,39.964549"
116.404734,39.960609,136.8,"116.404734,39.960609"
116.41696,39.953572,138.9,"116.41696,39.953572"
116.417991,39.956806,128.6,"116.417991,39.956806"
116.394978,39.963326,121.0,"116.394978,39.963326"
116.408184,39.953334,121.8,"116.408184,39.953334"
116.41416,39.957669,152.1,"116.41416,39.957669"
116.417991,39.956806,138.9,"116.417991,39.956806"
116.417991,39.956806,130.0,"116.417991,39.956806"
116.412788,39.958761,160.0,"116.412788,39.958761"
116.394978,39.963326,101.2,"116.394978,39.963326"
116.417991,39.956806,127.9,"116.417991,39.956806"
116.395904,39.968635,114.8,"116.395904,39.968635"
116.407868,39.95802,135.6,"116.407868,39.95802"
116.400533,39.962226,134.5,"116.400533,39.962226"
116.417991,39.956806,166.7,"116.417991,39.956806"
116.402772,39.959887,140.4,"116.402772,39.959887"
116.417991,39.956806,141.0,"116.417991,39.956806"
116.406466,39.957716,121.6,"116.406466,39.957716"
116.417991,39.956806,139.3,"116.417991,39.956806"
116.409688,39.958188,114.0,"116.409688,39.958188"
116.405675,39.953266,157.6,"116.405675,39.953266"
116.41695,39.953993,128.8,"116.41695,39.953993"
116.413053,39.962564,126.6,"116.413053,39.962564"
116.413053,39.962564,132.9,"116.413053,39.962564"
116.410619,39.95174,118.1,"116.410619,39.95174"
116.409688,39.958188,121.2,"116.409688,39.958188"
116.394978,39.963326,120.3,"116.394978,39.963326"
116.407868,39.95802,131.9,"116.407868,39.95802"
116.41416,39.957669,132.9,"116.41416,39.957669"
116.410432,39.956623,139.3,"116.410432,39.956623"
116.409688,39.958188,129.2,"116.409688,39.958188"
116.410619,39.95174,143.1,"116.410619,39.95174"
116.409688,39.958188,112.4,"116.409688,39.958188"
116.417991,39.956806,111.8,"116.417991,39.956806"
116.41305,39.963793,98.1,"116.41305,39.963793"
116.412788,39.958761,135.7,"116.412788,39.958761"
116.417991,39.956806,135.4,"116.417991,39.956806"
116.406466,39.957716,134.3,"116.406466,39.957716"
116.416828,39.952781,134.4,"116.416828,39.952781"
116.409688,39.958188,117.6,"116.409688,39.958188"
116.416828,39.952781,153.8,"116.416828,39.952781"
116.416828,39.952781,135.4,"116.416828,39.952781"
116.406466,39.957716,136.9,"116.406466,39.957716"
116.413053,39.962564,108.9,"116.413053,39.962564"
116.409688,39.958188,134.8,"116.409688,39.958188"
116.413922,39.959865,115.8,"116.413922,39.959865"
116.410432,39.956623,139.3,"116.410432,39.956623"
116.400533,39.962226,157.1,"116.400533,39.962226"
116.410432,39.956623,146.7,"116.410432,39.956623"
116.411649,39.953895,250.0,"116.411649,39.953895"
116.413922,39.959865,92.6,"116.413922,39.959865"
116.404557,39.961663,133.7,"116.404557,39.961663"
116.410253,39.968681,94.2,"116.410253,39.968681"
116.404557,39.961663,108.3,"116.404557,39.961663"
116.413922,39.959865,98.8,"116.413922,39.959865"
116.410253,39.968681,120.2,"116.410253,39.968681"
116.405464,39.957204,129.6,"116.405464,39.957204"
116.407031,39.95637,248.4,"116.407031,39.95637"
116.413584,39.968217,122.8,"116.413584,39.968217"
116.413922,39.959865,110.7,"116.413922,39.959865"
116.410432,39.956623,146.7,"116.410432,39.956623"
116.413922,39.959865,108.8,"116.413922,39.959865"
116.405464,39.957204,166.7,"116.405464,39.957204"
116.410432,39.956623,130.4,"116.410432,39.956623"
116.402772,39.959887,107.6,"116.402772,39.959887"
116.405598,39.957975,120.5,"116.405598,39.957975"
116.41351,39.960267,149.1,"116.41351,39.960267"
116.407828,39.954616,160.0,"116.407828,39.954616"
116.413922,39.959865,86.4,"116.413922,39.959865"
116.406466,39.957716,133.7,"116.406466,39.957716"
116.416828,39.952781,107.1,"116.416828,39.952781"
116.400524,39.958938,127.0,"116.400524,39.958938"
116.41305,39.963793,117.2,"116.41305,39.963793"
116.405464,39.957204,109.9,"116.405464,39.957204"
116.413922,39.959865,113.4,"116.413922,39.959865"
116.405464,39.957204,131.9,"116.405464,39.957204"
116.417991,39.956806,111.8,"116.417991,39.956806"
116.394978,39.963326,115.9,"116.394978,39.963326"
116.412788,39.958761,125.0,"116.412788,39.958761"
116.410432,39.956623,132.8,"116.410432,39.956623"
116.416828,39.952781,149.2,"116.416828,39.952781"
116.400524,39.958938,130.0,"116.400524,39.958938"
116.404557,39.961663,170.7,"116.404557,39.961663"
116.404734,39.960609,121.4,"116.404734,39.960609"
116.407868,39.95802,132.7,"116.407868,39.95802"
116.417991,39.956806,124.2,"116.417991,39.956806"
116.405598,39.957975,108.8,"116.405598,39.957975"
116.414549,39.97239,110.6,"116.414549,39.97239"
116.416187,39.969551,131.7,"116.416187,39.969551"
116.41186,39.978148,116.3,"116.41186,39.978148"
116.41186,39.978148,96.3,"116.41186,39.978148"
116.414549,39.97239,114.9,"116.414549,39.97239"
116.404579,39.978491,131.6,"116.404579,39.978491"
116.404579,39.978491,127.9,"116.404579,39.978491"
116.417993,39.970747,123.8,"116.417993,39.970747"
116.402242,39.973402,114.0,"116.402242,39.973402"
116.414549,39.97239,112.8,"116.414549,39.97239"
116.420181,39.971161,93.5,"116.420181,39.971161"
116.41545,39.97708,145.8,"116.41545,39.97708"
116.404579,39.978491,140.5,"116.404579,39.978491"
116.404579,39.978491,140.0,"116.404579,39.978491"
116.404579,39.978491,127.9,"116.404579,39.978491"
116.404579,39.978491,137.5,"116.404579,39.978491"
116.41545,39.97708,101.5,"116.41545,39.97708"
116.41186,39.978148,98.3,"116.41186,39.978148"
116.402242,39.973402,112.2,"116.402242,39.973402"
116.416542,39.978153,108.3,"116.416542,39.978153"
116.411554,39.971886,117.6,"116.411554,39.971886"
116.414432,39.977111,134.6,"116.414432,39.977111"
116.414432,39.977111,134.9,"116.414432,39.977111"
116.421864,39.970675,150.0,"116.421864,39.970675"
116.419405,39.970479,116.3,"116.419405,39.970479"
116.404579,39.978491,134.0,"116.404579,39.978491"
116.416187,39.969551,95.6,"116.416187,39.969551"
116.420803,39.969446,112.5,"116.420803,39.969446"
116.41186,39.978148,112.5,"116.41186,39.978148"
116.404579,39.978491,138.1,"116.404579,39.978491"
116.411554,39.971886,103.3,"116.411554,39.971886"
116.411554,39.971886,147.6,"116.411554,39.971886"
116.411554,39.971886,126.7,"116.411554,39.971886"
116.417993,39.970747,111.9,"116.417993,39.970747"
116.419405,39.970479,114.5,"116.419405,39.970479"
116.420181,39.971161,130.0,"116.420181,39.971161"
116.416187,39.969551,100.0,"116.416187,39.969551"
116.402242,39.973402,114.0,"116.402242,39.973402"
116.41186,39.978148,106.8,"116.41186,39.978148"
116.404387,39.969827,139.5,"116.404387,39.969827"
116.411554,39.971886,154.8,"116.411554,39.971886"
116.402242,39.973402,120.4,"116.402242,39.973402"
116.411554,39.971886,116.7,"116.411554,39.971886"
116.416187,39.969551,141.9,"116.416187,39.969551"
116.402242,39.973402,141.5,"116.402242,39.973402"
116.404579,39.978491,120.6,"116.404579,39.978491"
116.411554,39.971886,144.4,"116.411554,39.971886"
116.41186,39.978148,122.2,"116.41186,39.978148"
116.404579,39.978491,109.2,"116.404579,39.978491"
116.421023,39.970891,125.0,"116.421023,39.970891"
116.404579,39.978491,119.3,"116.404579,39.978491"
116.411554,39.971886,120.0,"116.411554,39.971886"
116.404579,39.978491,134.5,"116.404579,39.978491"
116.402242,39.973402,97.1,"116.402242,39.973402"
116.402242,39.973402,119.3,"116.402242,39.973402"
116.363722,39.886701,89.7,"116.363722,39.886701"
116.368612,39.888655,98.1,"116.368612,39.888655"
116.369558,39.885481,105.5,"116.369558,39.885481"
116.369558,39.885481,93.8,"116.369558,39.885481"
116.411554,39.971886,140.5,"116.411554,39.971886"
116.412539,39.967344,114.0,"116.412539,39.967344"
116.41186,39.978148,139.5,"116.41186,39.978148"
116.402242,39.973402,130.2,"116.402242,39.973402"
116.414432,39.977111,153.7,"116.414432,39.977111"
116.411554,39.971886,112.1,"116.411554,39.971886"
116.412,39.968723,64.5,"116.412,39.968723"
116.411554,39.971886,129.8,"116.411554,39.971886"
116.422627,39.968388,124.0,"116.422627,39.968388"
116.402242,39.973402,131.8,"116.402242,39.973402"
116.402242,39.973402,114.8,"116.402242,39.973402"
116.422627,39.968388,146.3,"116.422627,39.968388"
116.416187,39.969551,121.7,"116.416187,39.969551"
116.404579,39.978491,160.5,"116.404579,39.978491"
116.416187,39.969551,142.9,"116.416187,39.969551"
116.42013,39.969341,113.2,"116.42013,39.969341"
116.41186,39.978148,118.6,"116.41186,39.978148"
116.411554,39.971886,138.0,"116.411554,39.971886"
116.402242,39.973402,115.9,"116.402242,39.973402"
116.416187,39.969551,116.4,"116.416187,39.969551"
116.41186,39.978148,114.8,"116.41186,39.978148"
116.41186,39.978148,106.2,"116.41186,39.978148"
116.411554,39.971886,118.6,"116.411554,39.971886"
116.402242,39.973402,109.1,"116.402242,39.973402"
116.404579,39.978491,107.1,"116.404579,39.978491"
116.411554,39.971886,126.3,"116.411554,39.971886"
116.411554,39.971886,124.5,"116.411554,39.971886"
116.404579,39.978491,129.8,"116.404579,39.978491"
116.404579,39.978491,124.1,"116.404579,39.978491"
116.41186,39.978148,108.7,"116.41186,39.978148"
116.402242,39.973402,124.1,"116.402242,39.973402"
116.411554,39.971886,120.6,"116.411554,39.971886"
116.41545,39.97708,110.6,"116.41545,39.97708"
116.41186,39.978148,104.3,"116.41186,39.978148"
116.404579,39.978491,114.1,"116.404579,39.978491"
116.404579,39.978491,117.2,"116.404579,39.978491"
116.419405,39.970479,115.5,"116.419405,39.970479"
116.402242,39.973402,129.4,"116.402242,39.973402"
116.411554,39.971886,129.6,"116.411554,39.971886"
116.402242,39.973402,123.6,"116.402242,39.973402"
116.411554,39.971886,134.0,"116.411554,39.971886"
116.404579,39.978491,157.1,"116.404579,39.978491"
116.424289,39.970682,118.8,"116.424289,39.970682"
116.402242,39.973402,133.3,"116.402242,39.973402"
116.402242,39.973402,111.6,"116.402242,39.973402"
116.411554,39.971886,100.0,"116.411554,39.971886"
116.41186,39.978148,137.0,"116.41186,39.978148"
116.411554,39.971886,141.5,"116.411554,39.971886"
116.41186,39.978148,133.3,"116.41186,39.978148"
116.411554,39.971886,118.6,"116.411554,39.971886"
116.41545,39.97708,121.5,"116.41545,39.97708"
116.404579,39.978491,136.8,"116.404579,39.978491"
116.411554,39.971886,120.7,"116.411554,39.971886"
116.402242,39.973402,121.1,"116.402242,39.973402"
116.419405,39.970479,115.4,"116.419405,39.970479"
116.411554,39.971886,109.7,"116.411554,39.971886"
116.41186,39.978148,127.8,"116.41186,39.978148"
116.402242,39.973402,133.3,"116.402242,39.973402"
116.41186,39.978148,122.0,"116.41186,39.978148"
116.404579,39.978491,128.1,"116.404579,39.978491"
116.404579,39.978491,142.6,"116.404579,39.978491"
116.41186,39.978148,131.5,"116.41186,39.978148"
116.416542,39.978153,132.1,"116.416542,39.978153"
116.404579,39.978491,129.8,"116.404579,39.978491"
116.404579,39.978491,127.0,"116.404579,39.978491"
116.404579,39.978491,125.8,"116.404579,39.978491"
116.402242,39.973402,124.1,"116.402242,39.973402"
116.402242,39.973402,128.1,"116.402242,39.973402"
116.402242,39.973402,121.1,"116.402242,39.973402"
116.411554,39.971886,122.8,"116.411554,39.971886"
116.411554,39.971886,121.7,"116.411554,39.971886"
116.404579,39.978491,125.0,"116.404579,39.978491"
116.41545,39.97708,113.6,"116.41545,39.97708"
116.41545,39.97708,113.6,"116.41545,39.97708"
116.411554,39.971886,107.0,"116.411554,39.971886"
116.41186,39.978148,117.5,"116.41186,39.978148"
116.423188,39.969902,115.3,"116.423188,39.969902"
116.411554,39.971886,113.3,"116.411554,39.971886"
116.404579,39.978491,111.1,"116.404579,39.978491"
116.411554,39.971886,120.7,"116.411554,39.971886"
116.41186,39.978148,141.5,"116.41186,39.978148"
116.4201,39.980691,87.5,"116.4201,39.980691"
116.41186,39.978148,125.4,"116.41186,39.978148"
116.417395,39.981069,133.0,"116.417395,39.981069"
116.404579,39.978491,112.8,"116.404579,39.978491"
116.404579,39.978491,135.7,"116.404579,39.978491"
116.417395,39.981069,124.0,"116.417395,39.981069"
116.405549,39.975629,97.3,"116.405549,39.975629"
116.411554,39.971886,134.8,"116.411554,39.971886"
116.411554,39.971886,128.6,"116.411554,39.971886"
116.417395,39.981069,105.8,"116.417395,39.981069"
116.411554,39.971886,143.9,"116.411554,39.971886"
116.411554,39.971886,108.6,"116.411554,39.971886"
116.411554,39.971886,116.5,"116.411554,39.971886"
116.416187,39.969551,129.0,"116.416187,39.969551"
116.404579,39.978491,173.7,"116.404579,39.978491"
116.4201,39.980691,104.4,"116.4201,39.980691"
116.417395,39.981069,120.2,"116.417395,39.981069"
116.405549,39.975629,101.8,"116.405549,39.975629"
116.412,39.968723,91.5,"116.412,39.968723"
116.404579,39.978491,123.5,"116.404579,39.978491"
116.402242,39.973402,135.4,"116.402242,39.973402"
116.419101,39.969829,97.8,"116.419101,39.969829"
116.41186,39.978148,146.0,"116.41186,39.978148"
116.416187,39.969551,114.9,"116.416187,39.969551"
116.402242,39.973402,120.0,"116.402242,39.973402"
116.402242,39.973402,135.3,"116.402242,39.973402"
116.402242,39.973402,106.7,"116.402242,39.973402"
116.421023,39.970891,87.6,"116.421023,39.970891"
116.416187,39.969551,116.7,"116.416187,39.969551"
116.4201,39.980691,105.5,"116.4201,39.980691"
116.417395,39.981069,125.0,"116.417395,39.981069"
116.416187,39.969551,129.4,"116.416187,39.969551"
116.41186,39.978148,141.0,"116.41186,39.978148"
116.41186,39.978148,124.3,"116.41186,39.978148"
116.4201,39.980691,97.8,"116.4201,39.980691"
116.417395,39.981069,116.1,"116.417395,39.981069"
116.41186,39.978148,114.9,"116.41186,39.978148"
116.404579,39.978491,113.9,"116.404579,39.978491"
116.404579,39.978491,126.8,"116.404579,39.978491"
116.417395,39.981069,116.1,"116.417395,39.981069"
116.404579,39.978491,109.9,"116.404579,39.978491"
116.414432,39.977111,137.0,"116.414432,39.977111"
116.411554,39.971886,133.3,"116.411554,39.971886"
116.414549,39.97239,120.8,"116.414549,39.97239"
116.416187,39.969551,113.1,"116.416187,39.969551"
116.417395,39.981069,109.8,"116.417395,39.981069"
116.424289,39.970682,114.6,"116.424289,39.970682"
116.419405,39.970479,105.2,"116.419405,39.970479"
116.4201,39.980691,102.0,"116.4201,39.980691"
116.415189,39.975856,89.7,"116.415189,39.975856"
116.405549,39.975629,114.5,"116.405549,39.975629"
116.412,39.968723,92.1,"116.412,39.968723"
116.414899,39.979866,88.8,"116.414899,39.979866"
116.414899,39.979866,90.5,"116.414899,39.979866"
116.416748,39.979413,163.0,"116.416748,39.979413"
116.402242,39.973402,121.2,"116.402242,39.973402"
116.4201,39.980691,116.8,"116.4201,39.980691"
116.4201,39.980691,102.2,"116.4201,39.980691"
116.416748,39.979413,143.4,"116.416748,39.979413"
116.417395,39.981069,130.2,"116.417395,39.981069"
116.405549,39.975629,109.3,"116.405549,39.975629"
116.417395,39.981069,100.7,"116.417395,39.981069"
116.417395,39.981069,140.5,"116.417395,39.981069"
116.417395,39.981069,115.6,"116.417395,39.981069"
116.416748,39.979413,143.2,"116.416748,39.979413"
116.405549,39.975629,100.0,"116.405549,39.975629"
116.405549,39.975629,117.3,"116.405549,39.975629"
116.415189,39.975856,105.8,"116.415189,39.975856"
116.415189,39.975856,98.0,"116.415189,39.975856"
116.405549,39.975629,111.9,"116.405549,39.975629"
116.417021,39.97634,86.0,"116.417021,39.97634"
116.4201,39.980691,117.4,"116.4201,39.980691"
116.415189,39.975856,107.7,"116.415189,39.975856"
116.405549,39.975629,96.7,"116.405549,39.975629"
116.424289,39.970682,102.9,"116.424289,39.970682"
116.417395,39.981069,120.0,"116.417395,39.981069"
116.417395,39.981069,94.5,"116.417395,39.981069"
116.416748,39.979413,140.4,"116.416748,39.979413"
116.416748,39.979413,143.6,"116.416748,39.979413"
116.417021,39.97634,107.4,"116.417021,39.97634"
116.417395,39.981069,126.9,"116.417395,39.981069"
116.417395,39.981069,93.6,"116.417395,39.981069"
116.416748,39.979413,172.0,"116.416748,39.979413"
116.421864,39.970675,141.5,"116.421864,39.970675"
116.417395,39.981069,120.2,"116.417395,39.981069"
116.417395,39.981069,119.2,"116.417395,39.981069"
116.402242,39.973402,150.0,"116.402242,39.973402"
116.411554,39.971886,151.2,"116.411554,39.971886"
116.416542,39.978153,101.5,"116.416542,39.978153"
116.402242,39.973402,133.3,"116.402242,39.973402"
116.419405,39.970479,121.0,"116.419405,39.970479"
116.414549,39.97239,113.9,"116.414549,39.97239"
116.417395,39.981069,122.6,"116.417395,39.981069"
116.417395,39.981069,125.0,"116.417395,39.981069"
116.416187,39.969551,116.7,"116.416187,39.969551"
116.411554,39.971886,134.3,"116.411554,39.971886"
116.405549,39.975629,111.7,"116.405549,39.975629"
116.417395,39.981069,124.0,"116.417395,39.981069"
116.416187,39.969551,111.6,"116.416187,39.969551"
116.404579,39.978491,113.8,"116.404579,39.978491"
116.41186,39.978148,137.0,"116.41186,39.978148"
116.417395,39.981069,112.4,"116.417395,39.981069"
116.41186,39.978148,120.6,"116.41186,39.978148"
116.445445,39.93257,141.3,"116.445445,39.93257"
116.445381,39.92346,162.5,"116.445381,39.92346"
116.445445,39.93257,144.4,"116.445445,39.93257"
116.442322,39.922354,141.0,"116.442322,39.922354"
116.451019,39.927669,147.7,"116.451019,39.927669"
116.451019,39.927669,177.8,"116.451019,39.927669"
116.446478,39.936531,103.7,"116.446478,39.936531"
116.453322,39.925733,133.3,"116.453322,39.925733"
116.456398,39.923681,141.3,"116.456398,39.923681"
116.456398,39.923681,138.3,"116.456398,39.923681"
116.444278,39.938213,108.3,"116.444278,39.938213"
116.445284,39.925343,135.4,"116.445284,39.925343"
116.444278,39.938213,150.0,"116.444278,39.938213"
116.444548,39.937094,154.8,"116.444548,39.937094"
116.444278,39.938213,145.0,"116.444278,39.938213"
116.444278,39.938213,124.4,"116.444278,39.938213"
116.445284,39.925343,120.8,"116.445284,39.925343"
116.445381,39.92346,158.5,"116.445381,39.92346"
116.444278,39.938213,112.1,"116.444278,39.938213"
116.444278,39.938213,142.9,"116.444278,39.938213"
116.445445,39.93257,138.1,"116.445445,39.93257"
116.445445,39.93257,141.5,"116.445445,39.93257"
116.445284,39.925343,151.2,"116.445284,39.925343"
116.445284,39.925343,141.3,"116.445284,39.925343"
116.444278,39.938213,135.6,"116.444278,39.938213"
116.445445,39.93257,124.5,"116.445445,39.93257"
116.444548,39.937094,170.7,"116.444548,39.937094"
116.444278,39.938213,125.0,"116.444278,39.938213"
116.445445,39.93257,158.5,"116.445445,39.93257"
116.456398,39.923681,138.3,"116.456398,39.923681"
116.444278,39.938213,115.3,"116.444278,39.938213"
116.445445,39.93257,132.7,"116.445445,39.93257"
116.445284,39.925343,146.3,"116.445284,39.925343"
116.444278,39.938213,128.9,"116.444278,39.938213"
116.444278,39.938213,126.7,"116.444278,39.938213"
116.451019,39.927669,136.4,"116.451019,39.927669"
116.444278,39.938213,159.0,"116.444278,39.938213"
116.453322,39.925733,135.6,"116.453322,39.925733"
116.456398,39.923681,125.0,"116.456398,39.923681"
116.444278,39.938213,147.4,"116.444278,39.938213"
116.444278,39.938213,152.4,"116.444278,39.938213"
116.453322,39.925733,152.2,"116.453322,39.925733"
116.44957,39.926007,156.2,"116.44957,39.926007"
116.444502,39.935082,147.3,"116.444502,39.935082"
116.453322,39.925733,136.0,"116.453322,39.925733"
116.445284,39.925343,104.3,"116.445284,39.925343"
116.446747,39.934384,97.1,"116.446747,39.934384"
116.44957,39.926007,173.9,"116.44957,39.926007"
116.445381,39.92346,139.6,"116.445381,39.92346"
116.447036,39.925147,145.5,"116.447036,39.925147"
116.445284,39.925343,148.1,"116.445284,39.925343"
116.443381,39.926366,124.1,"116.443381,39.926366"
116.443381,39.926366,124.1,"116.443381,39.926366"
116.445767,39.935199,134.5,"116.445767,39.935199"
116.451019,39.927669,141.4,"116.451019,39.927669"
116.447036,39.925147,133.9,"116.447036,39.925147"
116.451019,39.927669,166.7,"116.451019,39.927669"
116.44957,39.926007,162.5,"116.44957,39.926007"
116.453322,39.925733,97.3,"116.453322,39.925733"
116.453322,39.925733,141.8,"116.453322,39.925733"
116.456398,39.923681,156.0,"116.456398,39.923681"
116.446747,39.934384,110.1,"116.446747,39.934384"
116.45328,39.925116,111.9,"116.45328,39.925116"
116.447036,39.925147,161.9,"116.447036,39.925147"
116.441877,39.934012,141.4,"116.441877,39.934012"
116.456398,39.923681,111.1,"116.456398,39.923681"
116.455822,39.922941,152.3,"116.455822,39.922941"
116.453322,39.925733,129.3,"116.453322,39.925733"
116.44957,39.926007,173.9,"116.44957,39.926007"
116.445445,39.93257,183.8,"116.445445,39.93257"
116.443381,39.926366,127.1,"116.443381,39.926366"
116.446747,39.934384,113.0,"116.446747,39.934384"
116.456398,39.923681,122.4,"116.456398,39.923681"
116.446747,39.934384,112.3,"116.446747,39.934384"
116.444356,39.932936,166.0,"116.444356,39.932936"
116.443381,39.926366,118.6,"116.443381,39.926366"
116.446747,39.934384,101.4,"116.446747,39.934384"
116.455796,39.926346,119.0,"116.455796,39.926346"
116.44957,39.926007,192.3,"116.44957,39.926007"
116.443381,39.926366,125.0,"116.443381,39.926366"
116.44957,39.926007,156.5,"116.44957,39.926007"
116.451019,39.927669,132.1,"116.451019,39.927669"
116.44957,39.926007,171.8,"116.44957,39.926007"
116.445445,39.93257,153.2,"116.445445,39.93257"
116.445381,39.92346,127.1,"116.445381,39.92346"
116.444278,39.938213,125.9,"116.444278,39.938213"
116.445381,39.92346,131.0,"116.445381,39.92346"
116.445445,39.93257,167.3,"116.445445,39.93257"
116.444278,39.938213,127.6,"116.444278,39.938213"
116.443381,39.926366,126.8,"116.443381,39.926366"
116.447036,39.925147,145.5,"116.447036,39.925147"
116.445445,39.93257,143.5,"116.445445,39.93257"
116.443381,39.926366,134.5,"116.443381,39.926366"
116.443381,39.926366,120.7,"116.443381,39.926366"
116.445381,39.92346,142.9,"116.445381,39.92346"
116.445381,39.92346,118.6,"116.445381,39.92346"
116.444278,39.938213,127.6,"116.444278,39.938213"
116.443381,39.926366,120.3,"116.443381,39.926366"
116.447036,39.925147,146.7,"116.447036,39.925147"
116.44957,39.926007,162.5,"116.44957,39.926007"
116.445445,39.93257,100.0,"116.445445,39.93257"
116.443381,39.926366,131.0,"116.443381,39.926366"
116.44957,39.926007,133.8,"116.44957,39.926007"
116.44957,39.926007,154.9,"116.44957,39.926007"
116.448662,39.928595,126.4,"116.448662,39.928595"
116.44957,39.926007,153.8,"116.44957,39.926007"
116.44957,39.926007,111.1,"116.44957,39.926007"
116.44957,39.926007,130.4,"116.44957,39.926007"
116.443381,39.926366,128.1,"116.443381,39.926366"
116.443381,39.926366,129.3,"116.443381,39.926366"
116.443381,39.926366,129.3,"116.443381,39.926366"
116.448662,39.928595,137.9,"116.448662,39.928595"
116.448662,39.928595,108.7,"116.448662,39.928595"
116.445284,39.925343,169.8,"116.445284,39.925343"
116.445381,39.92346,128.8,"116.445381,39.92346"
116.444502,39.935082,122.7,"116.444502,39.935082"
116.456398,39.923681,173.2,"116.456398,39.923681"
116.451019,39.927669,166.7,"116.451019,39.927669"
116.444157,39.935985,123.7,"116.444157,39.935985"
116.44957,39.926007,149.3,"116.44957,39.926007"
116.44957,39.926007,152.2,"116.44957,39.926007"
116.445381,39.92346,146.6,"116.445381,39.92346"
116.456398,39.923681,123.2,"116.456398,39.923681"
116.446747,39.934384,136.8,"116.446747,39.934384"
116.450564,39.926547,137.7,"116.450564,39.926547"
116.44957,39.926007,153.8,"116.44957,39.926007"
116.446747,39.934384,111.4,"116.446747,39.934384"
